,solar,onshore,offshore
2020-12-19 01:00:00,0.0,0.31706904332129965,0.7329424307036247
2020-12-19 02:00:00,0.0,0.31686221419975935,0.7224147121535182
2020-12-19 03:00:00,0.0,0.31708784596871237,0.7126865671641791
2020-12-19 04:00:00,0.0,0.31689981949458484,0.6928304904051172
2020-12-19 05:00:00,0.0,0.3270344464500602,0.6673773987206824
2020-12-19 06:00:00,0.0,0.3464575812274368,0.6603144989339019
2020-12-19 07:00:00,4.148861137617724e-05,0.35612214199759323,0.6724413646055437
2020-12-19 08:00:00,0.007862091855785586,0.3661251504211793,0.6839019189765458
2020-12-19 09:00:00,0.061382400531054225,0.3536213898916967,0.6997601279317697
2020-12-19 10:00:00,0.13114550056009625,0.3213748495788207,0.7072228144989339
2020-12-19 11:00:00,0.18329668505995103,0.3000526474127557,0.7101545842217484
2020-12-19 12:00:00,0.19678048375720864,0.288789861612515,0.7262793176972282
2020-12-19 13:00:00,0.15921254615608016,0.2854241877256318,0.7274786780383795
2020-12-19 14:00:00,0.08768618014355059,0.2961604993983153,0.7378731343283582
2020-12-19 15:00:00,0.02153258930423599,0.34168170878459686,0.7895788912579957
2020-12-19 16:00:00,0.0003941418080736838,0.39039936823104693,0.8015724946695096
2020-12-19 17:00:00,0.0,0.4115147412755716,0.8572761194029851
2020-12-19 18:00:00,0.0,0.40775421179302046,0.8111673773987207
2020-12-19 19:00:00,0.0,0.3942351083032491,0.8171641791044776
2020-12-19 20:00:00,0.0,0.3674037304452467,0.816231343283582
2020-12-19 21:00:00,0.0,0.3386544825511432,0.8110341151385928
2020-12-19 22:00:00,0.0,0.31169148616125153,0.8065031982942431
2020-12-19 23:00:00,0.0,0.29243757521058966,0.7917110874200426
2020-12-20 00:00:00,0.0,0.2746126654632972,0.7866471215351812
2020-12-20 01:00:00,0.0,0.25962695547533093,0.7826492537313433
2020-12-20 02:00:00,0.0,0.2529332129963899,0.759594882729211
2020-12-20 03:00:00,0.0,0.2471984055354994,0.7360074626865671
2020-12-20 04:00:00,0.0,0.2399405836341757,0.7338752665245203
2020-12-20 05:00:00,0.0,0.23510830324909748,0.7204157782515992
2020-12-20 06:00:00,0.0,0.23578519855595667,0.7093550106609808
2020-12-20 07:00:00,2.074430568808862e-05,0.22852737665463296,0.7005597014925373
2020-12-20 08:00:00,0.005746172675600548,0.22461642599277978,0.673773987206823
2020-12-20 09:00:00,0.03568020578351243,0.2106836642599278,0.6747068230277186
