Hour,Temperature,Energy_production_DC_35,Energy_production_AC_35,Rad_onto_module_area_35,Energy_production_DC_45,Energy_production_AC_45,Rad_onto_module_area_45
4001,24.5,"2,362","2,268","10,934","2,006","1,909","9,353"
4002,23.4,762,656,"3,704",530,427,"2,623"
4003,22.1,223,139,"1,151",218,134,"1,122"
4004,20.7,8,0.4,50,8,0.4,47
4005,19.2,0,0,0,0,0,0
4006,17.7,0,0,0,0,0,0
4007,16.2,0,0,0,0,0,0
4008,15.3,0,0,0,0,0,0
4009,14.4,0,0,0,0,0,0
4010,13.8,0,0,0,0,0,0
4011,13.5,0,0,0,0,0,0
4012,13.4,8,0.5,51,8,0.4,48
4013,14.2,350,254,"1,730",334,240,"1,656"
4014,15.4,"1,018",912,"4,792",867,760,"4,111"
4015,16.8,"2,203","2,108","10,045","1,976","1,878","9,052"
4016,18.2,"3,415","3,330","15,334","3,153","3,066","14,204"
4017,19.8,"5,012","4,932","22,255","4,717","4,637","20,992"
4018,21.2,"5,929","5,847","26,252","5,646","5,566","25,045"
4019,22.3,"6,309","6,225","27,942","6,042","5,960","26,803"
4020,23.2,"6,674","6,588","29,586","6,406","6,322","28,438"
4021,23.9,"6,334","6,250","28,177","6,067","5,985","27,028"
4022,24.3,"5,576","5,495","24,931","5,309","5,228","23,777"
4023,24.4,"4,397","4,316","19,834","4,142","4,061","18,730"
4024,24.1,"3,064","2,977","14,014","2,839","2,750","13,028"
4025,23.4,"2,005","1,908","9,324","1,804","1,705","8,430"
4026,22.5,930,823,"4,469",800,694,"3,874"
4027,21.4,326,232,"1,646",311,218,"1,574"
4028,20.3,4,0.1,26,4,0.1,25
4029,19.6,0,0,0,0,0,0
4030,18.9,0,0,0,0,0,0
4031,18.2,0,0,0,0,0,0
4032,18.1,0,0,0,0,0,0
4033,18,0,0,0,0,0,0
4034,17.7,0,0,0,0,0,0
4035,17.3,0,0,0,0,0,0
4036,17.8,4,0.1,23,3,0.1,22
4037,18.6,300,208,"1,509",285,194,"1,436"
4038,18.7,249,162,"1,264",236,150,"1,202"
4039,18.8,388,290,"1,930",368,271,"1,835"
4040,19.4,911,804,"4,350",864,758,"4,138"
4041,20.1,"1,374","1,270","6,446","1,302","1,198","6,126"
4042,20.4,"1,035",929,"4,925",982,876,"4,685"
4043,21.3,"2,626","2,535","12,000","2,497","2,404","11,433"
4044,22,"2,563","2,471","11,745","2,443","2,350","11,218"
4045,22.9,"3,815","3,732","17,231","3,637","3,553","16,461"
4046,24,"4,601","4,521","20,662","4,377","4,296","19,695"
4047,24.7,"4,104","4,022","18,543","3,867","3,785","17,518"
4048,24.8,"2,245","2,150","10,419","2,102","2,006","9,785"
4049,24.9,"1,777","1,677","8,333","1,618","1,516","7,621"
4050,24.8,911,804,"4,406",722,616,"3,529"
4051,24.3,343,248,"1,737",331,236,"1,678"
4052,23.7,18,2,104,17,2,99
4053,23.5,0,0,0,0,0,0
4054,23.3,0,0,0,0,0,0
4055,23.1,0,0,0,0,0,0
4056,22.9,0,0,0,0,0,0
4057,22.8,0,0,0,0,0,0
4058,22.7,0,0,0,0,0,0
4059,22.7,0,0,0,0,0,0
4060,22.7,12,1,74,12,1,71
4061,23.4,345,249,"1,742",329,235,"1,666"
4062,24.6,883,777,"4,278",693,587,"3,395"
4063,25.4,"1,729","1,628","8,131","1,580","1,478","7,462"
4064,26.4,"2,683","2,592","12,408","2,502","2,409","11,607"
4065,27.1,"3,165","3,078","14,563","2,990","2,902","13,791"
4066,28,"3,752","3,669","17,181","3,567","3,483","16,367"
4067,28.4,"3,330","3,245","15,338","3,169","3,082","14,622"
4068,29,"3,927","3,844","17,990","3,749","3,666","17,210"
4069,28.8,"1,805","1,705","8,545","1,714","1,614","8,135"
4070,28.2,889,783,"4,342",843,737,"4,129"
4071,27.4,442,341,"2,226",419,319,"2,117"
4072,27.1,326,232,"1,666",309,216,"1,584"
4073,26.2,225,141,"1,170",213,131,"1,113"
4074,25.2,126,60,672,119,56,639
4075,25.7,149,78,791,141,72,752
4076,25.3,4,0.1,24,3,0.1,23
4077,24.5,0,0,0,0,0,0
4078,23.7,0,0,0,0,0,0
4079,22.9,0,0,0,0,0,0
4080,21.1,0,0,0,0,0,0
4081,19.2,0,0,0,0,0,0
4082,18.1,0,0,0,0,0,0
4083,17.4,0,0,0,0,0,0
4084,17.4,10,1,60,9,1,57
4085,18.4,190,111,977,187,109,966
4086,19.9,773,666,"3,724",479,378,"2,364"
4087,21.7,"2,667","2,576","12,200","2,213","2,117","10,204"
4088,23.6,"4,717","4,637","21,182","4,277","4,196","19,277"
4089,25.4,"6,593","6,507","29,408","6,183","6,100","27,638"
4090,27.2,"8,070","7,969","35,923","7,691","7,595","34,279"
4091,28.6,"9,002","8,885","40,065","8,643","8,533","38,508"
4092,29.9,"9,258","9,137","41,345","8,910","8,795","39,824"
4093,30.7,"8,926","8,811","39,969","8,570","8,461","38,414"
4094,31.3,"8,018","7,917","36,064","7,640","7,544","34,409"
4095,31.5,"6,564","6,479","29,700","6,154","6,071","27,903"
4096,31.3,"4,710","4,630","21,563","4,265","4,184","19,600"
4097,30.6,"2,674","2,584","12,504","2,211","2,116","10,423"
4098,29.5,786,680,"3,873",487,385,"2,457"
4099,28.1,208,126,"1,092",205,124,"1,076"
4100,26.6,11,1,70,11,1,67
4101,24.7,0,0,0,0,0,0
4102,22.7,0,0,0,0,0,0
4103,20.7,0,0,0,0,0,0
4104,19.5,0,0,0,0,0,0
4105,18.3,0,0,0,0,0,0
4106,17.6,0,0,0,0,0,0
4107,17.1,0,0,0,0,0,0
4108,17,8,0.4,47,7,0.4,44
4109,17.7,293,202,"1,474",281,191,"1,416"
4110,19,846,740,"4,053",633,528,"3,072"
4111,20.8,"2,465","2,372","11,290","2,072","1,975","9,563"
4112,22.7,"4,272","4,191","19,204","3,883","3,801","17,524"
4113,24.5,"5,950","5,868","26,529","5,585","5,504","24,958"
4114,25.9,"6,723","6,636","29,972","6,405","6,321","28,601"
4115,27.2,"7,555","7,460","33,691","7,249","7,157","32,365"
4116,28.2,"7,604","7,509","34,003","7,312","7,220","32,734"
4117,28.9,"7,265","7,173","32,588","6,969","6,881","31,301"
4118,29.3,"6,242","6,159","28,170","5,946","5,864","26,878"
4119,29.3,"5,005","4,925","22,757","4,706","4,626","21,444"
4120,29,"3,510","3,425","16,160","3,227","3,141","14,908"
4121,28.2,"2,124","2,028","9,970","1,859","1,760","8,780"
4122,27.2,787,680,"3,855",584,480,"2,903"
4123,26,287,196,"1,474",275,185,"1,415"
4124,24.7,8,0.4,49,7,0.4,47
4125,23.4,0,0,0,0,0,0
4126,22.2,0,0,0,0,0,0
4127,21,0,0,0,0,0,0
4128,20.5,0,0,0,0,0,0
4129,20,0,0,0,0,0,0
4130,19.7,0,0,0,0,0,0
4131,19.5,0,0,0,0,0,0
4132,19.5,5,0.2,33,5,0.2,31
4133,19.8,143,73,749,136,68,712
4134,20.3,542,439,"2,662",515,412,"2,532"
4135,20.8,739,633,"3,576",701,595,"3,401"
4136,21.7,"2,271","2,177","10,457","2,123","2,027","9,804"
4137,22.8,"1,984","1,887","9,220","1,879","1,780","8,752"
4138,22.7,583,479,"2,869",553,450,"2,728"
4139,22.6,553,450,"2,726",525,422,"2,593"
4140,22.8,"1,453","1,350","6,846","1,380","1,276","6,517"
4141,22.8,"1,589","1,488","7,457","1,509","1,407","7,100"
4142,24.2,"5,196","5,116","23,284","4,947","4,867","22,208"
4143,25.1,"5,009","4,929","22,525","4,712","4,632","21,239"
4144,25.7,"3,727","3,643","16,975","3,413","3,328","15,603"
4145,26,"2,387","2,294","11,087","2,028","1,931","9,488"
4146,25.9,927,821,"4,493",733,627,"3,593"
4147,25.2,167,92,880,159,85,837
4148,24.6,4,0.1,26,4,0.1,25
4149,23.7,0,0,0,0,0,0
4150,22.8,0,0,0,0,0,0
4151,21.8,0,0,0,0,0,0
4152,21,0,0,0,0,0,0
4153,20.1,0,0,0,0,0,0
4154,19.6,0,0,0,0,0,0
4155,19.3,0,0,0,0,0,0
4156,19.2,4,0.1,28,4,0.1,27
4157,19.7,321,227,"1,613",304,212,"1,534"
4158,20.6,852,746,"4,095",771,665,"3,724"
4159,21.4,"1,503","1,400","7,047","1,402","1,299","6,596"
4160,22.4,"2,328","2,234","10,732","2,181","2,086","10,083"
4161,23.4,"3,157","3,070","14,400","2,982","2,894","13,636"
4162,24.4,"4,276","4,195","19,323","4,068","3,986","18,418"
4163,25.4,"4,890","4,810","22,044","4,674","4,594","21,106"
4164,26.1,"4,397","4,316","19,928","4,201","4,120","19,073"
4165,26.4,"3,784","3,701","17,263","3,608","3,524","16,491"
4166,26.6,"3,623","3,540","16,569","3,444","3,360","15,783"
4167,26.7,"3,218","3,132","14,789","3,040","2,952","14,004"
4168,26.6,"2,330","2,236","10,849","2,182","2,087","10,191"
4169,25.7,"1,288","1,184","6,148","1,209","1,104","5,785"
4170,25.3,608,504,"3,005",577,473,"2,858"
4171,24.6,165,90,866,156,83,823
4172,23.9,4,0.1,26,4,0.1,25
4173,22.6,0,0,0,0,0,0
4174,21.4,0,0,0,0,0,0
4175,20.1,0,0,0,0,0,0
4176,19.2,0,0,0,0,0,0
4177,18.3,0,0,0,0,0,0
4178,17.7,0,0,0,0,0,0
4179,17.3,0,0,0,0,0,0
4180,17.3,10,1,59,9,1,56
4181,18.3,213,131,"1,091",209,127,"1,070"
4182,19.7,731,625,"3,529",446,346,"2,208"
4183,21.3,"2,480","2,388","11,369","2,069","1,972","9,560"
4184,23,"4,399","4,319","19,779","3,991","3,909","18,013"
4185,24.8,"6,159","6,076","27,471","5,779","5,697","25,830"
4186,26.3,"7,272","7,180","32,398","6,929","6,841","30,916"
4187,26.2,"3,450","3,366","15,793","3,290","3,204","15,088"
4188,26.2,"3,480","3,396","15,916","3,321","3,235","15,217"
4189,26.2,"3,608","3,524","16,479","3,440","3,355","15,741"
4190,25.9,"2,894","2,805","13,325","2,748","2,658","12,681"
4191,25.5,"2,470","2,377","11,439","2,338","2,244","10,856"
4192,25.1,"2,111","2,015","9,836","1,988","1,890","9,286"
4193,24.4,"1,324","1,220","6,288","1,241","1,136","5,913"
4194,23.4,637,532,"3,125",604,500,"2,972"
4195,22.6,231,146,"1,190",219,136,"1,131"
4196,21.7,4,0.1,25,4,0.1,24
4197,20.5,0,0,0,0,0,0
4198,19.3,0,0,0,0,0,0
4199,18,0,0,0,0,0,0
4200,17.4,0,0,0,0,0,0
4201,16.7,0,0,0,0,0,0
4202,16.3,0,0,0,0,0,0
4203,16.1,0,0,0,0,0,0
4204,16.1,9,1,52,8,0.5,50
4205,17.2,203,122,"1,039",199,119,"1,020"
4206,18.8,743,637,"3,578",478,377,"2,353"
4207,20.7,"2,484","2,392","11,372","2,067","1,971","9,540"
4208,22.7,"4,375","4,295","19,659","3,971","3,889","17,908"
4209,24.7,"6,121","6,038","27,305","5,742","5,661","25,672"
4210,26.6,"7,473","7,379","33,291","7,123","7,033","31,777"
4211,28.2,"8,399","8,292","37,455","8,067","7,966","36,014"
4212,29.6,"8,683","8,572","38,829","8,360","8,254","37,418"
4213,30.5,"8,365","8,259","37,561","8,036","7,935","36,119"
4214,31.2,"7,438","7,344","33,522","7,091","7,001","32,005"
4215,31.4,"6,088","6,006","27,624","5,715","5,634","25,986"
4216,31.3,"4,345","4,264","19,934","3,947","3,865","18,174"
4217,30.6,"2,461","2,369","11,546","2,057","1,960","9,725"
4218,29.5,765,659,"3,773",497,395,"2,502"
4219,28.1,201,120,"1,054",197,117,"1,036"
4220,26.6,9,1,57,9,1,54
4221,24.2,0,0,0,0,0,0
4222,21.7,0,0,0,0,0,0
4223,19.3,0,0,0,0,0,0
4224,17.3,0,0,0,0,0,0
4225,15.1,0,0,0,0,0,0
4226,13.9,0,0,0,0,0,0
4227,13.1,0,0,0,0,0,0
4228,13,8,0.4,47,7,0.4,45
4229,13.8,209,127,"1,059",204,123,"1,037"
4230,15.2,814,707,"3,869",559,456,"2,708"
4231,16.8,"2,474","2,381","11,222","2,065","1,968","9,443"
4232,18.5,"4,377","4,296","19,468","3,975","3,893","17,750"
4233,20.2,"6,269","6,185","27,638","5,882","5,801","25,990"
4234,21.9,"7,701","7,605","33,875","7,341","7,248","32,334"
4235,23.2,"8,484","8,376","37,335","8,149","8,047","35,901"
4236,24.3,"8,805","8,692","38,792","8,478","8,370","37,387"
4237,25.1,"8,543","8,434","37,720","8,205","8,102","36,269"
4238,25.6,"7,590","7,495","33,679","7,236","7,145","32,156"
4239,25.7,"6,203","6,119","27,713","5,823","5,742","26,075"
4240,25.5,"4,447","4,367","20,101","4,042","3,961","18,339"
4241,24.8,"2,525","2,433","11,664","2,107","2,011","9,811"
4242,23.7,779,672,"3,786",505,402,"2,505"
4243,22.3,205,123,"1,059",201,120,"1,041"
4244,20.9,10,1,63,10,1,60
4245,19.3,0,0,0,0,0,0
4246,17.8,0,0,0,0,0,0
4247,16.2,0,0,0,0,0,0
4248,15.7,0,0,0,0,0,0
4249,15.2,0,0,0,0,0,0
4250,14.9,0,0,0,0,0,0
4251,14.7,0,0,0,0,0,0
4252,14.6,4,0.1,23,3,0.1,22
4253,15.1,276,186,"1,382",262,173,"1,315"
4254,15.9,784,678,"3,742",729,623,"3,491"
4255,16.8,"1,539","1,437","7,131","1,434","1,331","6,669"
4256,18,"2,035","1,938","9,340","1,917","1,819","8,822"
4257,18.9,"2,609","2,518","11,867","2,470","2,377","11,261"
4258,19.5,"2,511","2,419","11,454","2,384","2,290","10,899"
4259,20.3,"3,604","3,520","16,224","3,436","3,351","15,497"
4260,20.9,"3,410","3,325","15,401","3,254","3,168","14,726"
4261,21.8,"5,176","5,096","23,064","4,950","4,870","22,093"
4262,22.7,"5,326","5,246","23,765","5,073","4,993","22,677"
4263,23,"3,733","3,650","16,893","3,523","3,439","15,982"
4264,23,"2,806","2,716","12,851","2,610","2,519","11,990"
4265,23,"2,224","2,129","10,286","1,961","1,863","9,118"
4266,22.8,909,802,"4,376",616,511,"3,022"
4267,22.1,286,195,"1,454",278,188,"1,417"
4268,21.2,21,3,125,20,3,119
4269,20.2,0,0,0,0,0,0
4270,19.2,0,0,0,0,0,0
4271,18.2,0,0,0,0,0,0
4272,17.5,0,0,0,0,0,0
4273,16.8,0,0,0,0,0,0
4274,16.5,0,0,0,0,0,0
4275,16.2,0,0,0,0,0,0
4276,16.1,4,0.1,23,3,0.1,22
4277,16.5,249,162,"1,259",236,151,"1,197"
4278,17.1,732,626,"3,512",684,578,"3,292"
4279,18,"1,295","1,191","6,065","1,215","1,110","5,703"
4280,18.8,"1,850","1,751","8,537","1,744","1,644","8,069"
4281,18.8,707,601,"3,411",670,565,"3,244"
4282,19.1,"1,574","1,472","7,320","1,493","1,391","6,963"
4283,19.3,"1,470","1,367","6,864","1,396","1,292","6,532"
4284,19,631,526,"3,064",599,494,"2,914"
4285,19.4,"2,884","2,795","13,078","2,743","2,653","12,464"
4286,20.1,"2,574","2,483","11,744","2,444","2,351","11,176"
4287,19.4,"2,418","2,325","11,038","2,290","2,196","10,479"
4288,20.5,"1,973","1,875","9,113","1,859","1,760","8,609"
4289,20.7,"1,929","1,831","8,922","1,739","1,639","8,082"
4290,20.6,866,760,"4,159",679,573,"3,297"
4291,20.3,344,248,"1,725",328,234,"1,651"
4292,19.7,11,1,68,11,1,64
4293,18.4,0,0,0,0,0,0
4294,17,0,0,0,0,0,0
4295,15.1,0,0,0,0,0,0
4296,14.5,0,0,0,0,0,0
4297,13.4,0,0,0,0,0,0
4298,12.7,0,0,0,0,0,0
4299,12.3,0,0,0,0,0,0
4300,12.2,6,0.3,38,6,0.2,36
4301,13,304,211,"1,507",291,200,"1,449"
4302,13.8,864,757,"4,082",767,661,"3,647"
4303,15.1,"1,984","1,886","9,049","1,778","1,678","8,149"
4304,16.7,"3,540","3,456","15,806","3,258","3,172","14,598"
4305,18.4,"5,349","5,269","23,584","5,029","4,949","22,221"
4306,19.9,"6,396","6,311","28,086","6,095","6,013","26,813"
4307,21.4,"7,678","7,582","33,611","7,369","7,276","32,303"
4308,22.6,"7,816","7,718","34,310","7,520","7,425","33,051"
4309,23.3,"6,747","6,660","29,865","6,468","6,384","28,673"
4310,23.6,"5,849","5,767","26,048","5,574","5,493","24,866"
4311,23.8,"4,880","4,801","21,886","4,598","4,518","20,665"
4312,23.5,"3,498","3,414","15,889","3,225","3,139","14,697"
4313,22.9,"2,157","2,061","9,980","1,938","1,840","9,009"
4314,21.9,982,876,"4,702",842,736,"4,060"
4315,20.8,342,247,"1,718",326,232,"1,643"
4316,19.6,6,0.3,38,6,0.2,36
4317,18.5,0,0,0,0,0,0
4318,17.4,0,0,0,0,0,0
4319,16.3,0,0,0,0,0,0
4320,15.7,0,0,0,0,0,0
4321,15.1,0,0,0,0,0,0
4322,14.8,0,0,0,0,0,0
4323,14.5,0,0,0,0,0,0
4324,14.5,3,0.1,18,3,0.05,17
4325,15.3,281,190,"1,407",269,180,"1,352"
4326,16.6,938,832,"4,444",792,685,"3,781"
4327,18.2,"2,136","2,040","9,776","1,860","1,761","8,569"
4328,20,"3,736","3,653","16,759","3,422","3,337","15,407"
4329,21.8,"5,394","5,314","23,927","5,071","4,991","22,546"
4330,23.3,"5,898","5,816","26,152","5,618","5,537","24,958"
4331,23.2,"2,740","2,650","12,539","2,611","2,520","11,973"
4332,23.8,"4,671","4,591","20,893","4,471","4,391","20,038"
4333,24.3,"5,068","4,988","22,657","4,848","4,768","21,709"
4334,24.5,"4,004","3,922","18,082","3,808","3,726","17,236"
4335,24.6,"3,765","3,682","17,045","3,554","3,470","16,130"
4336,24.7,"4,008","3,926","18,112","3,678","3,595","16,682"
4337,24.8,"2,855","2,766","13,101","2,405","2,311","11,116"
4338,24.1,786,680,"3,823",527,424,"2,610"
4339,23.1,261,173,"1,337",253,166,"1,298"
4340,22,17,2,102,16,2,97
4341,20.5,0,0,0,0,0,0
4342,19.1,0,0,0,0,0,0
4343,17.7,0,0,0,0,0,0
4344,16.9,0,0,0,0,0,0
4345,16,0,0,0,0,0,0
4346,15.3,0,0,0,0,0,0
4347,15.2,0,0,0,0,0,0
4348,15.1,3,0.1,20,3,0.1,19
4349,15.5,264,175,"1,327",250,163,"1,262"
4350,16.5,824,718,"3,926",743,637,"3,557"
4351,17.7,"1,748","1,648","8,065","1,598","1,497","7,406"
4352,18.7,"2,400","2,306","10,945","2,244","2,149","10,265"
4353,19.7,"3,069","2,981","13,884","2,901","2,813","13,158"
4354,20.8,"3,974","3,892","17,834","3,779","3,697","16,997"
4355,21.7,"4,319","4,238","19,352","4,122","4,041","18,506"
4356,22.5,"4,641","4,561","20,762","4,444","4,364","19,915"
4357,23,"4,509","4,429","20,230","4,306","4,225","19,352"
4358,23.4,"4,097","4,015","18,473","3,898","3,816","17,612"
4359,23.6,"3,610","3,526","16,371","3,412","3,327","15,508"
4360,23.6,"2,698","2,607","12,382","2,521","2,429","11,603"
4361,23.2,"1,832","1,733","8,546","1,677","1,576","7,854"
4362,22.6,899,792,"4,328",779,673,"3,778"
4363,21.7,334,239,"1,682",317,224,"1,604"
4364,20.8,7,0.3,41,6,0.3,39
4365,19.7,0,0,0,0,0,0
4366,18.6,0,0,0,0,0,0
4367,17.4,0,0,0,0,0,0
4368,16.7,0,0,0,0,0,0
4369,16,0,0,0,0,0,0
4370,15.5,0,0,0,0,0,0
4371,15.2,0,0,0,0,0,0
4372,15.1,4,0.1,26,4,0.1,25
4373,16.1,205,124,"1,047",201,120,"1,025"
4374,17.5,782,676,"3,744",558,454,"2,716"
4375,19.4,"2,694","2,604","12,246","2,253","2,158","10,322"
4376,21.2,"4,233","4,152","18,965","3,865","3,782","17,377"
4377,23.3,"6,709","6,622","29,684","6,302","6,218","27,942"
4378,25,"7,632","7,536","33,785","7,281","7,189","32,278"
4379,25.4,"4,794","4,714","21,570","4,585","4,505","20,668"
4380,25.5,"4,274","4,193","19,336","4,084","4,003","18,511"
4381,25.5,"4,163","4,081","18,859","3,974","3,892","18,039"
4382,25.3,"3,338","3,252","15,247","3,174","3,088","14,532"
4383,24.8,"2,552","2,461","11,777","2,417","2,324","11,181"
4384,24.2,"1,964","1,866","9,154","1,851","1,753","8,654"
4385,23.3,"1,244","1,139","5,910","1,169","1,063","5,568"
4386,22.4,707,601,"3,441",671,565,"3,274"
4387,21.4,312,219,"1,575",296,204,"1,500"
4388,20.4,6,0.2,37,6,0.2,35
4389,19.9,0,0,0,0,0,0
4390,19.5,0,0,0,0,0,0
4391,19,0,0,0,0,0,0
4392,19.1,0,0,0,0,0,0
4393,19.3,0,0,0,0,0,0
4394,19.1,0,0,0,0,0,0
4395,18.2,0,0,0,0,0,0
4396,19.4,2,0.04,16,2,0.04,15
4397,19.7,138,69,725,131,64,689
4398,20.2,404,305,"2,010",383,285,"1,911"
4399,20.7,589,485,"2,882",559,455,"2,741"
4400,21.2,865,759,"4,161",821,715,"3,957"
4401,21.7,"1,091",985,"5,195","1,035",929,"4,943"
4402,22.3,"1,509","1,406","7,088","1,432","1,329","6,743"
4403,22.7,"1,546","1,444","7,265","1,468","1,366","6,915"
4404,23.1,"1,594","1,492","7,482","1,514","1,411","7,124"
4405,23.4,"1,694","1,594","7,939","1,609","1,508","7,558"
4406,23.6,"1,459","1,356","6,886","1,384","1,281","6,551"
4407,23.7,"1,279","1,174","6,074","1,212","1,107","5,773"
4408,23.7,984,878,"4,731",933,827,"4,500"
4409,23.6,639,534,"3,138",606,502,"2,983"
4410,23.3,351,255,"1,771",333,238,"1,684"
4411,22.6,102,43,546,96,40,519
4412,22.5,4,0.1,26,4,0.1,25
4413,21.5,0,0,0,0,0,0
4414,20.2,0,0,0,0,0,0
4415,19.6,0,0,0,0,0,0
4416,18.5,0,0,0,0,0,0
4417,17.2,0,0,0,0,0,0
4418,16.5,0,0,0,0,0,0
4419,15.2,0,0,0,0,0,0
4420,15.7,2,0.04,16,2,0.04,15
4421,16.3,286,195,"1,436",272,182,"1,368"
4422,16.9,809,703,"3,864",730,624,"3,505"
4423,17.3,"1,321","1,217","6,170","1,238","1,133","5,799"
4424,17.9,"2,180","2,085","9,973","2,045","1,948","9,381"
4425,18.4,"2,518","2,426","11,459","2,385","2,291","10,878"
4426,18.8,"2,772","2,682","12,575","2,633","2,542","11,970"
4427,19.1,"3,059","2,972","13,832","2,911","2,822","13,188"
4428,19.3,"2,861","2,772","12,981","2,723","2,633","12,379"
4429,19.3,"1,650","1,549","7,665","1,567","1,465","7,299"
4430,18.9,857,750,"4,100",813,707,"3,899"
4431,18.5,429,329,"2,120",407,308,"2,016"
4432,18.1,339,244,"1,694",322,228,"1,610"
4433,17.7,237,151,"1,203",225,140,"1,144"
4434,17.3,134,67,702,127,61,668
4435,16.8,49,13,270,46,12,257
4436,16.4,4,0.1,25,4,0.1,24
4437,16.4,0,0,0,0,0,0
4438,16.3,0,0,0,0,0,0
4439,16.1,0,0,0,0,0,0
4440,15.9,0,0,0,0,0,0
4441,16.4,0,0,0,0,0,0
4442,16.7,0,0,0,0,0,0
4443,16.9,0,0,0,0,0,0
4444,16.4,2,0.04,15,2,0.03,14
4445,16.9,45,11,249,43,10,236
4446,17.4,131,64,688,125,59,654
4447,17.6,236,151,"1,200",224,140,"1,141"
4448,17.7,360,264,"1,793",342,246,"1,705"
4449,17.7,435,335,"2,144",412,313,"2,039"
4450,18.3,519,417,"2,542",493,391,"2,418"
4451,18.5,556,453,"2,715",528,425,"2,582"
4452,18.7,574,470,"2,796",544,441,"2,659"
4453,18.9,565,461,"2,759",536,433,"2,624"
4454,19,544,440,"2,659",516,413,"2,528"
4455,19,443,342,"2,188",420,321,"2,081"
4456,19.1,351,256,"1,756",333,239,"1,670"
4457,17,247,160,"1,250",234,149,"1,189"
4458,17.9,139,70,726,132,65,690
4459,18.7,51,14,282,48,13,268
4460,18.6,4,0.1,26,4,0.1,25
4461,18.3,0,0,0,0,0,0
4462,18,0,0,0,0,0,0
4463,17.7,0,0,0,0,0,0
4464,15.6,0,0,0,0,0,0
4465,13.2,0,0,0,0,0,0
4466,11.9,0,0,0,0,0,0
4467,10.9,0,0,0,0,0,0
4468,10.7,3,0.1,21,3,0.1,20
4469,11.5,190,111,961,187,108,947
4470,12.8,676,571,"3,227",404,306,"1,978"
4471,14.4,"2,650","2,559","11,916","2,187","2,092","9,919"
4472,16.1,"4,756","4,676","20,951","4,318","4,237","19,094"
4473,17.8,"6,688","6,602","29,186","6,286","6,202","27,488"
4474,19.3,"8,131","8,029","35,370","7,766","7,668","33,828"
4475,20.6,"9,107","8,989","39,590","8,764","8,652","38,141"
4476,21.6,"9,472","9,346","41,216","9,137","9,018","39,798"
4477,22.3,"9,193","9,073","40,085","8,850","8,736","38,634"
4478,22.7,"8,287","8,182","36,230","7,921","7,822","34,684"
4479,22.8,"6,881","6,793","30,256","6,478","6,394","28,551"
4480,22.6,"5,008","4,928","22,294","4,566","4,485","20,401"
4481,21.9,"2,887","2,798","13,127","2,415","2,321","11,071"
4482,20.7,863,756,"4,142",531,428,"2,612"
4483,19.2,173,97,895,173,97,895
4484,17.7,10,1,58,9,1,55
4485,16.5,0,0,0,0,0,0
4486,15.3,0,0,0,0,0,0
4487,14.2,0,0,0,0,0,0
4488,14.6,0,0,0,0,0,0
4489,15.1,0,0,0,0,0,0
4490,15.4,0,0,0,0,0,0
4491,15.5,0,0,0,0,0,0
4492,15.6,3,0.1,21,3,0.1,20
4493,16.2,271,182,"1,365",258,170,"1,299"
4494,17.2,790,684,"3,778",732,626,"3,513"
4495,18.2,"1,328","1,224","6,214","1,243","1,139","5,837"
4496,19.2,"1,946","1,849","8,974","1,835","1,736","8,482"
4497,20,"2,198","2,103","10,099","2,083","1,986","9,591"
4498,20.7,"2,368","2,275","10,862","2,249","2,155","10,340"
4499,21.7,"3,979","3,897","17,899","3,799","3,716","17,121"
4500,22.6,"3,286","3,200","14,930","3,129","3,042","14,248"
4501,23.3,"3,634","3,551","16,478","3,469","3,384","15,757"
4502,23.4,"2,432","2,339","11,219","2,310","2,216","10,681"
4503,23.9,"3,325","3,239","15,147","3,146","3,059","14,366"
4504,23.8,"1,904","1,806","8,887","1,796","1,697","8,404"
4505,23.3,878,771,"4,240",833,727,"4,033"
4506,22.5,142,72,748,134,67,711
4507,21.8,151,79,792,143,73,753
4508,21.2,4,0.1,24,4,0.1,23
4509,20.6,0,0,0,0,0,0
4510,19.5,0,0,0,0,0,0
4511,19.4,0,0,0,0,0,0
4512,18.8,0,0,0,0,0,0
4513,18.1,0,0,0,0,0,0
4514,17.7,0,0,0,0,0,0
4515,17.5,0,0,0,0,0,0
4516,17.5,2,0.02,12,2,0.02,11
4517,17.7,93,37,495,88,34,471
4518,17.8,135,67,706,128,62,672
4519,17.9,242,156,"1,230",230,145,"1,169"
4520,18.4,764,658,"3,670",725,619,"3,491"
4521,19.9,"2,713","2,622","12,345","2,567","2,476","11,711"
4522,21.3,"3,503","3,419","15,822","3,333","3,248","15,087"
4523,23,"5,548","5,467","24,707","5,316","5,236","23,714"
4524,25,"7,571","7,476","33,567","7,298","7,205","32,390"
4525,26.3,"6,365","6,280","28,465","6,113","6,030","27,374"
4526,26.8,"4,477","4,397","20,312","4,270","4,190","19,408"
4527,27,"3,227","3,141","14,830","3,054","2,967","14,069"
4528,27.3,"3,646","3,562","16,688","3,372","3,287","15,484"
4529,27.1,"2,041","1,944","9,571","1,830","1,731","8,623"
4530,26.8,921,815,"4,477",630,526,"3,120"
4531,26.1,247,160,"1,279",243,157,"1,258"
4532,25.2,21,3,122,20,2,116
4533,24,0,0,0,0,0,0
4534,22.9,0,0,0,0,0,0
4535,21.8,0,0,0,0,0,0
4536,20.7,0,0,0,0,0,0
4537,19.6,0,0,0,0,0,0
